card_type,card_set,card_name,quest_type,quest_any_kind_requirement,plot_quest,intrigue_type,building_cost,quest_requirement_text,quest_reward_text,static_resources_text,owner_resources_text,resource_accum_text,building_location,card_text,quest_effects_text,quest_effects_text_zh,possible_lore_text,card_scene_name,image_large_id,image_file,display_name,source_file,variant_count,variant_card_names,translation_versions,zh_codex_name,zh_codex_card_text,zh_codex_possible_lore_text,zh_codex_building_location,zh_printed_name,zh_printed_card_text,zh_printed_possible_lore_text,zh_printed_building_location
quest,base,Ally with House Thann,commerce,,False,,,8 gold; 1 cleric; 3 rogue; 1 wizard,25 VP,,,,,,,,"House Thann, known for its strong ties
to Blackstaff Tower, has sizeable land
holdings in the South.",LW_Quest_10,LW_Quest_10,assets/cards/LW_Quest_10.webp,Key_AllywithHouseThann,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""与坦恩家族结盟"", ""card_text"": """", ""possible_lore_text"": ""坦恩家族以同黑杖塔关系紧密而闻名，并在南方拥有可观地产。"", ""building_location"": """"}}",与坦恩家族结盟,,坦恩家族以同黑杖塔关系紧密而闻名，并在南方拥有可观地产。,,,,,
quest,base,Impersonate Adarbrent Noble,commerce,,False,,,4 gold; 1 cleric; 2 fighter; 2 rogue; 1 wizard,18 VP,,,,,Take 2 Intrigue cards.,Draw 2 Intrigue cards.,抽 2 张阴谋卡。,"“We need a convincing portrayal of a
noble of House Adarbrent for an
important negotiation.”",LW_Quest_11,LW_Quest_11,assets/cards/LW_Quest_11.webp,Key_ImpersonateAdarbrentNoble,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""冒充阿达布兰特家族贵族"", ""card_text"": ""抽 2 张阴谋卡。"", ""possible_lore_text"": ""“我们需要有人可信地扮演一位阿达布兰特家族贵族，去参加一场重要谈判。”"", ""building_location"": """"}}",冒充阿达布兰特家族贵族,抽 2 张阴谋卡。,“我们需要有人可信地扮演一位阿达布兰特家族贵族，去参加一场重要谈判。”,,,,,
quest,base,Loot the Crypt of Chauntea,commerce,,False,,,2 gold; 1 cleric; 3 rogue,7 VP,,,,,Draw 1 Intrigue card and draw 1 Quest card from the deck.,Draw 1 Intrigue card. Draw 1 Quest card from the deck.,抽 1 张阴谋卡。从任务牌堆抽 1 张任务卡。,"The haunted Crypt of Chauntea
holds ancient treasures.",LW_Quest_12,LW_Quest_12,assets/cards/LW_Quest_12.webp,Key_LoottheCryptofChauntea,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""洗劫裳提亚墓穴"", ""card_text"": ""抽 1 张阴谋卡，并从牌库抽 1 张任务卡。"", ""possible_lore_text"": ""闹鬼的裳提亚墓穴中藏有远古财宝。"", ""building_location"": """"}}",洗劫裳提亚墓穴,抽 1 张阴谋卡，并从牌库抽 1 张任务卡。,闹鬼的裳提亚墓穴中藏有远古财宝。,,,,,
quest,base,Lure Artisans of Mirabar,commerce,,False,,,2 gold; 1 cleric; 1 fighter; 1 rogue,4 VP,,,,,and put 1 Building from Builder's Hall into play under your control at no cost.,Put 1 Building from Builder's Hall into play under your control at no cost.,将建造者大厅中的 1 个建筑免费放入场上由你控制。,"The shield dwarves of Mirabar
are skilled builders.",LW_Quest_13,LW_Quest_13,assets/cards/LW_Quest_13.webp,Key_LureArtisansofMirabar,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""招揽米拉巴工匠"", ""card_text"": ""并从建造者大厅将 1 座建筑免费放入场上，置于你的控制下。"", ""possible_lore_text"": ""米拉巴的盾矮人是技艺精湛的建造者。"", ""building_location"": """"}}",招揽米拉巴工匠,并从建造者大厅将 1 座建筑免费放入场上，置于你的控制下。,米拉巴的盾矮人是技艺精湛的建造者。,,,,,
quest,base,Placate the Walking Statue,commerce,,False,,,4 gold; 2 cleric; 2 rogue,10 VP,,,,,and draw 1 Building from the stack and put it into play under your control at no cost.,Draw 1 Building from the stack and put it into play under your control at no cost.,从建筑牌堆抽 1 个建筑，并免费放入场上由你控制。,"“Stay on the good side of the
city’s stone guardian.”",LW_Quest_14,LW_Quest_14,assets/cards/LW_Quest_14.webp,Key_PlacatetheWalkingStatue,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""安抚行走雕像"", ""card_text"": ""并从建筑堆抽 1 座建筑，免费放入场上，置于你的控制下。"", ""possible_lore_text"": ""“务必站在这座城市的石质守护者这一边。”"", ""building_location"": """"}}",安抚行走雕像,并从建筑堆抽 1 座建筑，免费放入场上，置于你的控制下。,“务必站在这座城市的石质守护者这一边。”,,,,,
quest,base,Safeguard Eltorchul Mage,commerce,,False,,,4 gold; 1 fighter; 1 rogue; 1 wizard,2 wizard; 4 VP,,,,,,,,"“The Eltorchul Academy of wizardry
requires an escort for one of
its prominent students.”",LW_Quest_15,LW_Quest_15,assets/cards/LW_Quest_15.webp,Key_SafeguardEltorchulMage,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""护卫艾托丘法师"", ""card_text"": """", ""possible_lore_text"": ""“艾托丘法术学院需要为一位杰出学生安排护送。”"", ""building_location"": """"}}",护卫艾托丘法师,,“艾托丘法术学院需要为一位杰出学生安排护送。”,,,,,
quest,base,Send Aid to the Harpers,commerce,,False,,,4 gold; 1 cleric; 1 fighter; 1 rogue,15 VP,,,,,and choose an opponent to gain 4 Gold.,Choose an opponent to gain 4 Gold.,选择 1 名对手获得 4 金币。,"“Helping a secret society
dedicated to
 holding back
evil is just good business.”",LW_Quest_16,LW_Quest_16,assets/cards/LW_Quest_16.webp,Key_SendAidtotheHarpers,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""向竖琴手同盟提供援助"", ""card_text"": ""并选择 1 名对手获得 4 金币。"", ""possible_lore_text"": ""“帮助一个致力于遏止邪恶的秘密组织，这本身就是好生意。”"", ""building_location"": """"}}",向竖琴手同盟提供援助,并选择 1 名对手获得 4 金币。,“帮助一个致力于遏止邪恶的秘密组织，这本身就是好生意。”,,,,,
quest,base,Spy on the House of Light,commerce,,False,,,2 gold; 3 fighter; 2 rogue,6 gold; 6 VP,,,,,,,,"“Find out what the Guild of Chandlers
and Lamplighters is up to.”",LW_Quest_17,LW_Quest_17,assets/cards/LW_Quest_17.webp,Key_SpyontheHouseofLight,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""监视光明之家"", ""card_text"": """", ""possible_lore_text"": ""“查清蜡烛匠与灯夫行会在密谋什么。”"", ""building_location"": """"}}",监视光明之家,,“查清蜡烛匠与灯夫行会在密谋什么。”,,,,,
quest,base,Thin the City Watch,commerce,,False,,,4 gold; 1 cleric; 1 fighter; 1 rogue,4 rogue; 9 VP,,,,,,,,"“An assassination here, a bribe there,
and the City Watch learns when
to look the other way.”",LW_Quest_18,LW_Quest_18,assets/cards/LW_Quest_18.webp,Key_ThintheCityWatch,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""削弱城市哨卫"", ""card_text"": """", ""possible_lore_text"": ""“这里来一场暗杀，那里送一笔贿赂，城市哨卫自然会学会什么时候该移开视线。”"", ""building_location"": """"}}",削弱城市哨卫,,“这里来一场暗杀，那里送一笔贿赂，城市哨卫自然会学会什么时候该移开视线。”,,,,,
quest,base,Convert a Noble to Lathander,piety,,False,,,2 cleric; 1 fighter,8 VP,,,,,and take 1 face-up Quest card from Cliffwatch Inn.,Take 1 face-up Quest card from Cliffwatch Inn.,从崖望旅馆拿取 1 张面朝上的任务卡。,"Lathander, god of the dawn,
is popular
 among commoners
and nobles alike.",LW_Quest_19,LW_Quest_19,assets/cards/LW_Quest_19.webp,Key_ConvertaNobletoLathander,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""说服贵族皈依洛山达"", ""card_text"": ""并从崖望旅馆拿取 1 张面朝上的任务卡。"", ""possible_lore_text"": ""黎明之神洛山达深受平民和贵族的喜爱。"", ""building_location"": """"}}",说服贵族皈依洛山达,并从崖望旅馆拿取 1 张面朝上的任务卡。,黎明之神洛山达深受平民和贵族的喜爱。,,,,,
quest,base,Create a Shrine to Oghma,piety,,False,,,2 gold; 5 cleric,25 VP,,,,,,,,"Shrines to the Lord of Knowledge are
highly valued for the wealth of
information stored within.",LW_Quest_20,LW_Quest_20,assets/cards/LW_Quest_20.webp,Key_CreateaShrinetoOghma,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""为欧格玛建造圣坛"", ""card_text"": """", ""possible_lore_text"": ""知识之主的圣坛因其中储藏的海量信息而备受珍视。"", ""building_location"": """"}}",为欧格玛建造圣坛,,知识之主的圣坛因其中储藏的海量信息而备受珍视。,,,,,
quest,base,Discover Hidden Temple of Lolth,piety,,False,,,2 cleric; 1 fighter; 1 rogue,10 VP,,,,,and take 1 face-up Quest card from Cliffwatch Inn.,Take 1 face-up Quest card from Cliffwatch Inn.,从崖望旅馆拿取 1 张面朝上的任务卡。,"The Spider Queen’s nests are often
hidden by powerful spells.",LW_Quest_21,LW_Quest_21,assets/cards/LW_Quest_21.webp,Key_DiscoverHiddenTempleofLolth,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""发现罗丝的隐秘神殿"", ""card_text"": ""并从崖望旅馆拿取 1 张面朝上的任务卡。"", ""possible_lore_text"": ""蜘蛛女王的巢穴常被强大的法术隐藏起来。"", ""building_location"": """"}}",发现罗丝的隐秘神殿,并从崖望旅馆拿取 1 张面朝上的任务卡。,蜘蛛女王的巢穴常被强大的法术隐藏起来。,,,,,
quest,base,Eliminate Vampire Coven,piety,,False,,,2 cleric; 2 fighter; 1 rogue,4 gold; 11 VP,,,,,,,,"“Discover the hiding place of vampires
stalking the streets of the
City of Splendors.”",LW_Quest_22,LW_Quest_22,assets/cards/LW_Quest_22.webp,Key_EliminateVampireCoven,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""铲除吸血鬼密社"", ""card_text"": """", ""possible_lore_text"": ""“查出那些在光辉之城街头猎食的吸血鬼藏身何处。”"", ""building_location"": """"}}",铲除吸血鬼密社,,“查出那些在光辉之城街头猎食的吸血鬼藏身何处。”,,,,,
quest,base,Form an Alliance with the Rashemi,piety,,False,,,2 cleric; 1 wizard,10 VP,,,,,and take 1 face-up Quest card from Cliffwatch Inn.,Take 1 face-up Quest card from Cliffwatch Inn.,从崖望旅馆拿取 1 张面朝上的任务卡。,"“An alliance with the berserkers of
Rashemen might hinder the dark
works of the Red Wizards.”",LW_Quest_23,LW_Quest_23,assets/cards/LW_Quest_23.webp,Key_FormanAlliancewiththeRashemi,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""与莱瑟曼人结盟"", ""card_text"": ""并从崖望旅馆拿取 1 张面朝上的任务卡。"", ""possible_lore_text"": ""“与莱瑟曼狂战士结盟，或许能妨碍红袍巫师的黑暗事业。”"", ""building_location"": """"}}",与莱瑟曼人结盟,并从崖望旅馆拿取 1 张面朝上的任务卡。,“与莱瑟曼狂战士结盟，或许能妨碍红袍巫师的黑暗事业。”,,,,,
quest,base,Heal Fallen Gray Hand Soldiers,piety,,False,,,4 gold; 2 cleric; 1 wizard,6 fighter; 6 VP,,,,,,,,"The Gray Hands, an elite band of
adventurers, answer directly to
the Lords of Waterdeep.",LW_Quest_24,LW_Quest_24,assets/cards/LW_Quest_24.webp,Key_HealFallenGrayHandSoldiers,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""医治灰手组织伤兵"", ""card_text"": """", ""possible_lore_text"": ""灰手组织是一支精英冒险者队伍，直接听命于深水城领主。"", ""building_location"": """"}}",医治灰手组织伤兵,,灰手组织是一支精英冒险者队伍，直接听命于深水城领主。,,,,,
quest,base,Perform the Penance of Duty,piety,,False,,,4 gold; 2 cleric; 2 fighter,1 cleric; 1 fighter; 12 VP,,,,,,,,"Torm’s worshipers are required to guard
the temples of deities that their
order persecuted in the past.",LW_Quest_25,LW_Quest_25,assets/cards/LW_Quest_25.webp,Key_PerformthePenanceofDuty,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""践行职责苦修"", ""card_text"": """", ""possible_lore_text"": ""托姆的信徒必须守卫那些过去曾遭其教团迫害的神祇神殿。"", ""building_location"": """"}}",践行职责苦修,,托姆的信徒必须守卫那些过去曾遭其教团迫害的神祇神殿。,,,,,
quest,base,Recruit Paladins for Tyr,piety,,False,,,4 gold; 2 cleric; 4 fighter,3 cleric; 10 VP,,,,,,,,"Tyr is the god of law, justice, and
retribution, and requires paladins
to enforce his will.",LW_Quest_26,LW_Quest_26,assets/cards/LW_Quest_26.webp,Key_RecruitPaladinsforTyr,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""为提尔招募圣武士"", ""card_text"": """", ""possible_lore_text"": ""提尔是律法、正义与报应之神，他需要圣武士执行自己的意志。"", ""building_location"": """"}}",为提尔招募圣武士,,提尔是律法、正义与报应之神，他需要圣武士执行自己的意志。,,,,,
quest,base,Seal Gate to Cyric's Realm,piety,,False,,,4 gold; 2 cleric; 3 rogue,20 VP,,,,,,,,"Cyric, god of strife and deception,
uses gates to spread madness
and corruption.",LW_Quest_27,LW_Quest_27,assets/cards/LW_Quest_27.webp,Key_SealGatetoCyricsRealm,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""封印通往希瑞克领域的门"", ""card_text"": """", ""possible_lore_text"": ""纷争与欺诈之神希瑞克利用传送门传播疯狂与腐化。"", ""building_location"": """"}}",封印通往希瑞克领域的门,,纷争与欺诈之神希瑞克利用传送门传播疯狂与腐化。,,,,,
quest,base,Build a Reputation in Skullport,skullduggery,,False,,,4 gold; 1 fighter; 3 rogue,10 VP,,,,,Take 1 Intrigue card,Draw 1 Intrigue card.,抽 1 张阴谋卡。,"Deep beneath Waterdeep, shadowy
Skullport excels at smuggling and
other criminal enterprises.",LW_Quest_28,LW_Quest_28,assets/cards/LW_Quest_28.webp,Key_BuildaReputationinSkullport,cards_quests.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""在骷髅港建立声望"", ""card_text"": ""抽 1 张阴谋卡。"", ""possible_lore_text"": ""在深水城地底深处，阴影笼罩的骷髅港擅长走私和其他犯罪勾当。"", ""building_location"": """"}}",在骷髅港建立声望,抽 1 张阴谋卡。,在深水城地底深处，阴影笼罩的骷髅港擅长走私和其他犯罪勾当。,,,,,
